season,game_number,date,start_time,opponent,tournament,venue,promotion,result,ncstate_score,opponent_score,attendance
2014,47,Apr 26(Sat),1:00 PM,Georgia Tech,,Doak Field,,"W, 1-0",1,0,1137
2014,48,Apr 27(Sun),1:00 PM,Georgia Tech,,Doak Field,,"W, 7-1",7,1,1386
2014,49,May 2(Fri),6:30 PM,Coastal Carolina,,Doak Field,,"W, 11-1",11,1,1334
2014,50,May 3(Sat),6:30 PM,Coastal Carolina,,Doak Field,,"W, 9-2",9,2,1526
2014,51,May 4(Sun),1:00 PM,Coastal Carolina,,Doak Field,,"W, 8-4",8,4,1228
2014,52,May 7(Wed),6:00 PM,Richmond,,Doak Field,,"L, 4-7",4,7,941
2014,53,May 9(Fri),6:30 PM,Wake Forest,,Doak Field,,"W, 9-1",9,1,1604
2014,54,May 10(Sat),6:30 PM,Wake Forest,,Doak Field,,"W, 10-2",10,2,1567
2014,55,May 12(Mon),6:00 PM,Wake Forest,,Doak Field,,"L, 5-8",5,8,1480
2014,56,May 13(Tue),6:00 PM,Radford,,Radford Baseball Stadium,,"W, 6-1",6,1,325
2014,57,May 16(Fri),2:00 PM,Virginia Tech,,English Field,,"W, 9-4",9,4,748
2014,58,May 16(Fri),5:30 PM,Virginia Tech,,English Field,,"W, 6-5",6,5,745
2014,59,May 17(Sat),2:00 PM,Virginia Tech,,English Field,,"L, 5-8",5,8,1135
2014,60,May 20(Tue),11:00 AM,North Carolina,ACC Tournament,NewBridge Bank Park,,"L, 3-4",3,4,5822
2015,1,Feb 13(Fri),2:00 PM,Villanova,,Doak Field,,"W, 14-5",14,5,773
2015,2,Feb 14(Sat),3:00 PM,Davidson,,Doak Field,,"W, 8-3",8,3,1223
2015,3,Feb 21(Sat),11:00 AM,Albany,,Pelicans Ballpark,,"L, 6-9",6,9,247
2015,4,Feb 21(Sat),4:00 PM,Florida International,,Pelicans Ballpark,,"W, 3-1",3,1,82
2015,5,Feb 22(Sun),2:00 PM,Coastal Carolina,,Springs Brooks Stadium,,"L, 3-12",3,12,1454
2015,6,Feb 25(Wed),4:00 PM,North Carolina A&T,,Doak Field,,"W, 9-1",9,1,225
2015,7,Feb 27(Fri),3:00 PM,Charlotte,,Historic Grayson,,"L, 0-1",0,1,26
2015,8,Feb 28(Sat),3:00 PM,UNC Greensboro,,Historic Grayson,,"W, 4-2",4,2,41
2015,11,Mar 3(Tue),3:00 PM,East Carolina,,Doak Field,,"W, 7-0",7,0,456
2015,12,Mar 4(Wed),6:00 PM,Appalachian State,,Doak Field,,"W, 6-4",6,4,971
2015,13,Mar 6(Fri),3:00 PM,Clemson,,Doak Field,,"L, 4-6",4,6,496
2015,14,Mar 7(Sat),3:00 PM,Clemson,,Doak Field,,"W, 8-3",8,3,1508
2015,15,Mar 8(Sun),1:00 PM,Clemson,,Doak Field,,"W, 14-6",14,6,1745
2015,16,Mar 11(Wed),6:30 PM,Florida Atlantic,,FAU Stadium,,"W, 9-5",9,5,607
2015,17,Mar 13(Fri),7:00 PM,Miami,,Mark Light Field,,"L, 2-3",2,3,2420
2015,18,Mar 14(Sat),7:00 PM,Miami,,Mark Light Field,,"L, 2-9",2,9,2836
2015,19,Mar 15(Sun),1:00 PM,Miami,,Mark Light Field,,"L, 0-6",0,6,2502
2015,20,Mar 17(Tue),6:00 PM,UNC Greensboro,,UNCG Baseball Complex,,"L, 3-7",3,7,977
2015,21,Mar 18(Wed),6:00 PM,UNC Greensboro,,Doak Field,,"W, 8-3",8,3,1014
2015,22,Mar 20(Fri),1:00 PM,Boston College,,Harrington Field,,"L, 1-3",1,3,214
2015,23,Mar 21(Sat),3:00 PM,Boston College,,Harrington Field,,"W, 9-4",9,4,267
2015,25,Mar 24(Tue),6:00 PM,Elon,,Doak Field,,"W, 14-0",14,0,884
2015,26,Mar 25(Wed),6:00 PM,North Carolina A&T,,Doak Field,,"W, 16-5",16,5,982
2015,27,Mar 27(Fri),4:00 PM,Pittsburgh,,Doak Field,,"W, 14-5",14,5,431
2015,28,Mar 28(Sat),2:00 PM,Pittsburgh,,Doak Field,,"W, 7-1",7,1,923
2015,29,Mar 29(Sun),1:00 PM,Pittsburgh,,Doak Field,,"W, 9-2",9,2,1134
2015,30,Mar 31(Tue),6:05 PM,Charlotte,,Truist Field,,"W, 10-6",10,6,8147
2015,31,Apr 2(Thu),6:00 PM,Florida State,,Doak Field,,"L, 2-3",2,3,1528
2015,32,Apr 3(Fri),6:30 PM,Florida State,,Doak Field,,"L, 0-1",0,1,2201
2015,33,Apr 4(Sat),2:00 PM,Florida State,,Doak Field,,"W, 11-7",11,7,1838
2015,34,Apr 7(Tue),6:30 PM,Elon,,Latham Park,,"L, 5-7",5,7,525
2015,36,Apr 10(Fri),7:30 PM,North Carolina,,Boshamer Stadium,,"L, 1-2",1,2,3942
2015,37,Apr 11(Sat),6:00 PM,North Carolina,,Boshamer Stadium,,"L, 2-3",2,3,4142
2015,38,Apr 12(Sun),2:00 PM,North Carolina,,Boshamer Stadium,,"W, 6-3",6,3,3835
2015,40,Apr 17(Fri),6:05 PM,Notre Dame,,Frank Eck Stadium,,"L, 0-2",0,2,555
2015,41,Apr 18(Sat),7:10 PM,Notre Dame,,Frank Eck Stadium,,"L, 2-7",2,7,1230
2015,42,Apr 18(Sat),2:05 PM,Notre Dame,,Frank Eck Stadium,,"W, 4-2",4,2,1230
2015,43,Apr 21(Tue),6:30 PM,East Carolina,,Clark-LeClair Stadium,,"L, 5-6",5,6,3821
2015,44,Apr 24(Fri),6:30 PM,Virginia,,Doak Field,,"L, 3-8",3,8,1759
2015,46,Apr 26(Sun),11:30 AM,Virginia,,Doak Field,,"W, 4-3",4,3,937
2015,47,Apr 26(Sun),3:33 PM,Virginia,,Doak Field,,"W, 5-3",5,3,1113
2015,49,May 2(Sat),2:00 PM,Longwood,,Doak Field,,"W, 3-2",3,2,880
2015,50,May 2(Sat),6:30 PM,Longwood,,Doak Field,,"W, 6-1",6,1,1376
2015,51,May 3(Sun),1:00 PM,Longwood,,Doak Field,,"W, 6-3",6,3,1206
2015,52,May 5(Tue),6:00 PM,Campbell,,Doak Field,,"W, 9-5",9,5,2204
2015,53,May 8(Fri),6:00 PM,Wake Forest,,David F. Couch Ballpark,,"W, 19-1",19,1,1263
2015,54,May 9(Sat),4:00 PM,Wake Forest,,David F. Couch Ballpark,,"W, 3-2",3,2,1411
2015,55,May 11(Mon),7:00 PM,Wake Forest,,David F. Couch Ballpark,,"W, 9-6",9,6,819
2015,56,May 14(Thu),6:00 PM,Louisville,,Doak Field,,"L, 3-4",3,4,2252
2015,57,May 15(Fri),6:30 PM,Louisville,,Doak Field,,"W, 3-2",3,2,1987
2015,58,May 16(Sat),1:00 PM,Louisville,,Doak Field,,"L, 5-8",5,8,1591
2015,59,May 21(Thu),1:30 PM,Notre Dame,ACC Championship,Durham Bulls Athletic Park,,"W, 3-0",3,0,3599
2015,60,May 22(Fri),7:00 PM,Miami,ACC Championship,Durham Bulls Athletic Park,,"W, 5-4",5,4,6806
2015,61,May 23(Sat),7:00 PM,Virginia,ACC Championship,Durham Bulls Athletic Park,,"W, 10-2",10,2,7139
2015,62,May 24(Sun),1:00 PM,Florida State,ACC Championship,Durham Bulls Athletic Park,,"L, 2-6",2,6,9759
2015,63,May 29(Fri),3:30 PM,Stony Brook,NCAA Fort Worth Regional,Lupton Stadium,,"W, 3-0",3,0,2785
2015,64,May 30(Sat),9:05 PM,TCU,NCAA Fort Worth Regional,Lupton Stadium,,"W, 5-4",5,4,4009
2015,65,May 31(Sun),8:35 PM,TCU,NCAA Fort Worth Regional,Lupton Stadium,,"L, 2-8",2,8,3480
2015,66,Jun 1(Mon),8:05 PM,TCU,NCAA Fort Worth Regional,Lupton Stadium,,"L, 8-9",8,9,4277
2016,1,Feb 19(Fri),12:00 PM,Old Dominion,Baseball at the Beach,TicketReturn.com Field,,"L, 0-5",0,5,623
2016,2,Feb 20(Sat),2:00 PM,Coastal Carolina,Baseball at the Beach,Springs Brooks Stadium,,"W, 13-10",13,10,2179
2016,3,Feb 21(Sun),11:00 AM,Kent State,Baseball at the Beach,TicketReturn.com Field,,"W, 7-5",7,5,481
2016,4,Feb 23(Tue),3:00 PM,Morehead State,Baseball at the Beach,Doak Field,,"W, 7-5",7,5,471
2016,6,Feb 26(Fri),3:00 PM,Wright State,Baseball at the Beach,Doak Field,,"L, 8-10",8,10,857
2016,7,Feb 27(Sat),3:00 PM,Wright State,Baseball at the Beach,Doak Field,,"W, 6-1",6,1,1116
2016,8,Feb 28(Sun),1:00 PM,Wright State,Baseball at the Beach,Doak Field,,"W, 8-4",8,4,1416
2016,9,Mar 1(Tue),4:00 PM,UNC Greensboro,Baseball at the Beach,Doak Field,,"W, 8-4",8,4,1021
2016,10,Mar 2(Wed),3:00 PM,UNC Wilmington,Baseball at the Beach,Doak Field,,"W, 5-2",5,2,819
2016,11,Mar 4(Fri),3:00 PM,Niagara,Irish Classic,Doak Field,,"W, 7-1",7,1,584
2016,12,Mar 5(Sat),4:30 PM,Alabama,Irish Classic,USA Baseball NTC,,"W, 2-1",2,1,987
2016,13,Mar 6(Sun),1:00 PM,Bucknell,Irish Classic,Doak Field,,"W, 5-2",5,2,1030
2016,14,Mar 8(Tue),3:00 PM,Fairfield,Irish Classic,Doak Field,,"W, 4-2",4,2,611
2016,15,Mar 9(Wed),3:00 PM,Fairfield,Irish Classic,Doak Field,,"W, 4-0",4,0,501
2016,16,Mar 11(Fri),3:00 PM,Boston College,Irish Classic,Doak Field,,"L, 0-7",0,7,1034
2016,17,Mar 12(Sat),3:00 PM,Boston College,Irish Classic,Doak Field,,"W, 3-2",3,2,1502
2016,18,Mar 13(Sun),1:00 PM,Boston College,Irish Classic,Doak Field,,"L, 0-1",0,1,1210
2016,19,Mar 15(Tue),6:00 PM,Indiana State,Irish Classic,Doak Field,,"W, 8-3",8,3,1010
2016,20,Mar 16(Wed),3:00 PM,Indiana State,Irish Classic,Doak Field,,"L, 7-11",7,11,849
2016,21,Mar 18(Fri),6:30 PM,Notre Dame,Irish Classic,Doak Field,,"W, 9-1",9,1,2271
2016,22,Mar 19(Sat),2:00 PM,Notre Dame,Irish Classic,Doak Field,,"L, 4-8",4,8,1287
2016,23,Mar 20(Sun),12:00 PM,Notre Dame,Irish Classic,Doak Field,,"W, 16-6",16,6,899
2016,24,Mar 22(Tue),6:00 PM,UNC Wilmington,Irish Classic,Brooks Field,,"L, 4-6",4,6,
2016,25,Mar 25(Fri),6:00 PM,Florida State,Irish Classic,Dick Howser Stadium,,"L, 5-8",5,8,3953
2016,28,Mar 29(Tue),6:05 PM,Charlotte,Irish Classic,Truist Field,,"W, 7-1",7,1,7438
2016,29,Apr 1(Fri),7:00 PM,Virginia,Irish Classic,Disharoon Park,,"W, 8-7",8,7,3927
2016,30,Apr 2(Sat),4:00 PM,Virginia,Irish Classic,Disharoon Park,,"L, 3-5",3,5,4300
2016,31,Apr 3(Sun),1:00 PM,Virginia,Irish Classic,Disharoon Park,,"W, 5-2",5,2,3874
2016,32,Apr 6(Wed),6:00 PM,Charlotte,Irish Classic,Doak Field,,"W, 7-3",7,3,974
2016,33,Apr 8(Fri),6:30 PM,Wake Forest,Irish Classic,Doak Field,,"W, 11-7",11,7,2483
2016,34,Apr 9(Sat),4:00 PM,Wake Forest,Irish Classic,Doak Field,,"W, 3-2",3,2,1358
2016,35,Apr 11(Mon),7:00 PM,Wake Forest,Irish Classic,Doak Field,,"W, 6-1",6,1,1490
2016,36,Apr 12(Tue),6:30 PM,Elon,Irish Classic,Latham Park,,"W, 23-3",23,3,618
2016,37,Apr 15(Fri),7:00 PM,Georgia Tech,Irish Classic,Mac Nease Park,,"W, 8-3",8,3,1332
2016,38,Apr 16(Sat),4:00 PM,Georgia Tech,Irish Classic,Mac Nease Park,,"W, 15-6",15,6,1672
